fromaccount,toaccount,syscode,timestamp,amount
E73415,1000176,99,2014/10/17 15:17,3100
E48223,1000176,99,2014/10/17 15:17,1260
D74427,1000176,99,2014/10/17 15:17,4200
B73462,1000176,99,2014/10/17 15:17,760
D74871,1000176,99,2014/10/17 15:17,1500
C59863,1000176,99,2014/10/17 15:17,680
C44009,1000176,99,2014/10/17 15:17,600
B78057,1000176,99,2014/10/17 15:17,700
B78057,1000176,99,2014/10/17 15:17,50
C68309,1000176,99,2014/10/17 15:17,680
D74871,1000176,99,2014/10/17 15:17,1150
B51320,1000176,99,2014/10/17 15:17,2180
A56096,1000176,99,2014/10/17 15:17,2300
B79401,1000176,99,2014/10/17 15:17,1830
C72927,1000176,99,2014/10/17 15:17,1800
C70765,1000176,99,2014/10/17 15:19,200
A61871,1000176,99,2014/10/17 15:19,500
C64088,1000176,99,2014/10/17 15:21,1500
B61304,1000176,99,2014/10/17 15:21,1500
A79685,1000176,99,2014/10/17 15:22,1880
E57409,1000176,99,2014/10/17 15:22,1180
E77444,1000176,99,2014/10/17 15:22,380
B39271,1000176,99,2014/10/17 15:23,380
D72079,1000176,99,2014/10/17 15:23,1180
A66264,1000176,99,2014/10/17 16:44,2080
E65043,1000176,99,2014/10/17 17:23,2000
A36870,1000176,99,2014/10/17 18:03,600
A79120,1000176,99,2014/10/17 21:19,1200
D59412,1000176,99,2014/10/17 21:21,3040
E55688,1000176,99,2014/10/17 21:25,1600
D71834,1000176,99,2014/10/17 12:20,760
A28505,1000176,99,2014/10/17 12:20,1800
E61061,1000176,99,2014/10/17 14:27,1260
E74327,1000176,99,2014/10/17 16:48,1680
B55359,1000176,99,2014/10/17 17:38,980
A79423,1000176,99,2014/10/17 21:36,1700
B53271,1000176,99,2014/10/17 11:26,380
E71209,1000176,99,2014/10/17 11:36,1350
D71238,1000176,99,2014/10/17 11:40,1200
E75720,1000176,99,2014/10/17 11:46,2000
C78653,1000176,99,2014/10/17 11:53,1350
D45959,1000176,99,2014/10/17 11:51,1200
E73357,1000176,99,2014/10/17 12:32,1700
E75731,1000176,99,2014/10/17 12:22,380
A73086,1000176,99,2014/10/17 17:21,380
A79423,1000176,99,2014/10/17 21:38,880
C75100,1000176,99,2014/10/17 21:39,1180
E67174,1000176,99,2014/10/17 21:39,880
A73484,1000176,99,2014/10/17 21:43,880
E67879,1000176,99,2014/10/17 12:28,2000
C69427,1000176,99,2014/10/17 12:43,1500
C59863,1000176,99,2014/10/17 12:43,1800
E69939,1000176,99,2014/10/17 12:46,580
D45328,1000176,99,2014/10/17 13:06,2000
A73149,1000176,99,2014/10/17 13:09,1580
E57064,1000176,99,2014/10/17 17:11,380
A37981,1000176,99,2014/10/17 18:30,880
E75731,1000176,99,2014/10/17 18:30,1260
E45846,1000176,99,2014/10/17 21:50,3000
A78660,1000176,99,2014/10/17 13:35,2000
E62839,1000176,99,2014/10/17 13:38,1200
B75148,1000176,99,2014/10/17 14:29,380
A66854,1000176,99,2014/10/17 14:29,380
C49537,1000176,99,2014/10/17 14:29,380
B51818,1000176,99,2014/10/17 17:45,700
D64051,1000176,99,2014/10/17 18:11,4700
E66625,1000176,99,2014/10/17 11:30,760
A77593,1000176,99,2014/10/17 11:35,2000
E72848,1000176,99,2014/10/17 11:46,1700
D46996,1000176,99,2014/10/17 11:47,1700
D75878,1000176,99,2014/10/17 12:00,1700
A74677,1000176,99,2014/10/17 12:14,1580
E71301,1000176,99,2014/10/17 12:09,760
C79746,1000176,99,2014/10/17 12:10,400
D32253,1000176,99,2014/10/17 15:39,1260
D76902,1000176,99,2014/10/17 15:40,380
B45751,1000176,99,2014/10/17 15:43,2300
B73373,1000176,99,2014/10/17 11:39,1200
E49215,1000176,99,2014/10/17 12:00,680
E60148,1000176,99,2014/10/17 12:22,1200
D66368,1000176,99,2014/10/17 15:44,4480
B55786,1000176,99,2014/10/17 13:15,1200
A73086,1000176,99,2014/10/17 17:20,380
C70561,1000176,99,2014/10/17 17:52,1300
E79214,1000176,99,2014/10/17 17:53,1200
D42076,1000176,99,2014/10/17 17:54,4060
D69400,1000176,99,2014/10/17 18:33,580
B78732,1000176,99,2014/10/17 18:33,2060
A78388,1000176,99,2014/10/17 12:23,380
D53139,1000176,99,2014/10/17 12:04,380
D50327,1000176,99,2014/10/17 12:26,1200
B38757,1000176,99,2014/10/17 16:19,760
B39713,1000176,99,2014/10/17 16:19,1500
B50850,1000176,99,2014/10/17 12:37,1500
E77566,1000176,99,2014/10/17 12:46,760
A78021,1000176,99,2014/10/17 12:49,3000
E79764,1000176,99,2014/10/17 12:48,380
A43736,1000176,99,2014/10/17 17:58,1750
D73673,1000176,99,2014/10/17 18:49,3160
B65284,1000176,99,2014/10/17 19:58,650
A46860,1000176,99,2014/10/17 20:06,1360
D77490,1000176,99,2014/10/17 22:10,2380
B58067,1000176,99,2014/10/18 15:18,760
D38601,1000176,99,2014/10/18 15:18,580
D69494,1000176,99,2014/10/18 15:19,380
D36239,1000176,99,2014/10/18 15:19,1200
D32700,1000176,99,2014/10/18 15:23,1100
E61721,1000176,99,2014/10/18 15:23,2300
B78386,1000176,99,2014/10/18 12:50,680
E58857,1000176,99,2014/10/18 17:00,760
E49215,1000176,99,2014/10/18 17:00,380
E31671,1000176,99,2014/10/18 17:33,580
A63977,1000176,99,2014/10/18 17:35,750
E54929,1000176,99,2014/10/18 21:58,1180
C60016,1000176,99,2014/10/18 15:25,960
A18221,1000176,99,2014/10/18 16:17,380
E73415,1000176,99,2014/10/18 13:10,4200
E45441,1000176,99,2014/10/18 13:12,4600
C33236,1000176,99,2014/10/18 16:42,760
B71950,1000176,99,2014/10/18 20:01,380
A78273,1000176,99,2014/10/18 20:11,3200
D19928,1000176,99,2014/10/18 22:08,1800
D49341,1000176,99,2014/10/18 22:09,1800
D49341,1000176,99,2014/10/18 22:10,800
E65578,1000176,99,2014/10/18 22:18,1180
B47359,1000176,99,2014/10/18 12:25,760
A68366,1000176,99,2014/10/18 12:18,1200
C45455,1000176,99,2014/10/18 13:15,3000
C44583,1000176,99,2014/10/18 17:31,380
C77949,1000176,99,2014/10/18 18:26,4800
A42511,1000176,99,2014/10/18 18:09,2000
A62524,1000176,99,2014/10/18 17:55,200
B62897,1000176,99,2014/10/18 22:26,750
B68407,1000176,99,2014/10/18 17:25,1880
D63536,1000176,99,2014/10/18 18:37,680
A59932,1000176,99,2014/10/18 18:14,1200
A23735,1000176,99,2014/10/18 12:44,2000
A35793,1000176,99,2014/10/18 15:33,380
B31891,1000176,99,2014/10/18 15:37,1500
E75731,1000176,99,2014/10/18 12:53,880
D41797,1000176,99,2014/10/18 17:33,780
C13379,1000176,99,2014/10/18 19:00,380
E33578,1000176,99,2014/10/18 19:07,1200
A42511,1000176,99,2014/10/18 18:19,5110
A51051,1000176,99,2014/10/18 16:21,380
A51283,1000176,99,2014/10/18 13:25,1430
D71540,1000176,99,2014/10/18 13:27,2000
D48891,1000176,99,2014/10/18 20:35,2300
D48891,1000176,99,2014/10/18 20:36,600
A39398,1000176,99,2014/10/18 20:36,500
C21310,1000176,99,2014/10/18 16:20,380
D60803,1000176,99,2014/10/18 13:30,1200
D72583,1000176,99,2014/10/18 17:29,580
E76789,1000176,99,2014/10/18 17:42,380
E51797,1000176,99,2014/10/18 18:08,880
A62524,1000176,99,2014/10/18 17:53,2480
D36447,1000176,99,2014/10/18 12:45,2380
A79498,1000176,99,2014/10/18 12:30,3200
E66111,1000176,99,2014/10/18 16:56,760
A70430,1000176,99,2014/10/18 18:30,680
C57751,1000176,99,2014/10/18 15:50,2330
B37025,1000176,99,2014/10/18 12:57,2460
B64494,1000176,99,2014/10/18 17:02,1280
E78797,1000176,99,2014/10/18 18:20,500
E78797,1000176,99,2014/10/18 18:20,4700
B78633,1000176,99,2014/10/18 15:56,3180
B55291,1000176,99,2014/10/18 15:57,4880
C62573,1000176,99,2014/10/18 17:02,1500
B64062,1000176,99,2014/10/18 17:22,980
A55208,1000176,99,2014/10/18 18:21,760
A75121,1000176,99,2014/10/18 20:38,4600
E66607,1000176,99,2014/10/18 20:39,2780
C33074,1000176,99,2014/10/18 20:41,3150
A20285,1000176,99,2014/10/18 20:42,3680
C32725,1000176,99,2014/10/18 20:44,120
E73855,1000176,99,2014/10/18 20:46,2260
C52696,1000176,99,2014/10/18 20:48,1180
D51174,1000176,99,2014/10/18 12:27,800
D77810,1000176,99,2014/10/18 17:07,380
E75731,1000176,99,2014/10/18 17:31,380
C76399,1000176,99,2014/10/18 18:08,2400
D67726,1000176,99,2014/10/18 17:31,750
E68888,1000176,99,2014/10/18 20:59,380
E61721,1000176,99,2014/10/18 20:59,680
A61871,1000176,99,2014/10/18 18:16,1080
B72807,1000176,99,2014/10/18 18:47,2700
D78974,1000176,99,2014/10/18 19:44,1080
B62785,1000176,99,2014/10/18 18:21,1060
A57899,1000176,99,2014/10/18 16:03,380
B56518,1000176,99,2014/10/18 17:05,1140
A37981,1000176,99,2014/10/18 17:58,1760
A40067,1000176,99,2014/10/18 19:46,2000
E26099,1000176,99,2014/10/18 19:48,1800
B55626,1000176,99,2014/10/18 19:52,2460
C56821,1000176,99,2014/10/18 19:53,2800
A45734,1000176,99,2014/10/18 12:18,1180
C44583,1000176,99,2014/10/18 17:31,1380
B59155,1000176,99,2014/10/18 21:22,800
C63590,1000176,99,2014/10/18 21:23,1280
E47213,1000176,99,2014/10/18 21:32,1880
E64616,1000176,99,2014/10/18 18:25,1280
B36049,1000176,99,2014/10/18 18:34,600
D77611,1000176,99,2014/10/18 18:13,3000
C20174,1000176,99,2014/10/18 7:41,400
A48556,1000176,99,2014/10/18 7:21,400
E66398,1000176,99,2014/10/18 8:28,1050
A66406,1000176,99,2014/10/18 8:37,2900
E68348,1000176,99,2014/10/18 7:38,2250
C59341,1000176,99,2014/10/18 8:52,1200
A45349,1000176,99,2014/10/18 9:08,3050
C59863,1000176,99,2014/10/18 7:12,680
D54346,1000176,99,2014/10/18 8:26,1200
C66963,1000176,99,2014/10/18 8:07,750
B62145,1000176,99,2014/10/18 7:44,1200
B73825,1000176,99,2014/10/18 7:58,4000
A53477,1000176,99,2014/10/18 8:11,5430
D71417,1000176,99,2014/10/18 9:00,1200
A58788,1000176,99,2014/10/18 9:48,1700
A64676,1000176,99,2014/10/18 10:19,2000
D46933,1000176,99,2014/10/18 10:20,1100
C54193,1000176,99,2014/10/18 9:14,400
D47182,1000176,99,2014/10/18 9:15,50
A45112,1000176,99,2014/10/18 10:51,1650
C76972,1000176,99,2014/10/18 9:45,400
E59304,1000176,99,2014/10/18 9:46,1200
D74175,1000176,99,2014/10/18 9:36,1700
C35475,1000176,99,2014/10/18 9:31,1660
D47731,1000176,99,2014/10/18 11:10,2700
E77423,1000176,99,2014/10/18 8:35,1600
E27158,1000176,99,2014/10/18 10:07,800
E59879,1000176,99,2014/10/18 9:26,880
B72129,1000176,99,2014/10/18 10:11,4960
C76630,1000176,99,2014/10/18 9:12,1630
B48702,1000176,99,2014/10/18 8:58,750
C63691,1000176,99,2014/10/18 10:30,3200
A79068,1000176,99,2014/10/18 10:36,900
A47919,1000176,99,2014/10/18 9:56,2080
B32763,1000176,99,2014/10/18 8:43,1430
E47017,1000176,99,2014/10/18 10:11,3700
A73086,1000176,99,2014/10/18 9:38,830
D42076,1000176,99,2014/10/18 10:14,2000
B78829,1000176,99,2014/10/18 11:31,380
B39878,1000176,99,2014/10/18 11:33,400
D48891,1000176,99,2014/10/18 11:43,2780
A74736,1000176,99,2014/10/18 14:13,1600
C40597,1000176,99,2014/10/18 12:23,760
C66297,1000176,99,2014/10/18 14:28,1700
B14978,1000176,99,2014/10/18 14:30,2000
E75506,1000176,99,2014/10/18 14:32,380
E55455,1000176,99,2014/10/18 14:33,380
B74754,1000176,99,2014/10/18 14:36,2000
B72563,1000176,99,2014/10/18 14:40,1060
E63655,1000176,99,2014/10/18 11:54,500
AB8347,1000176,99,2014/10/18 14:43,580
E55709,1000176,99,2014/10/18 14:53,1560
C75107,1000176,99,2014/10/18 14:59,1200
A57126,1000176,99,2014/10/18 15:01,1800
E55709,1000176,99,2014/10/18 15:03,80
B48702,1000176,99,2014/10/18 15:03,750
C78673,1000176,99,2014/10/18 15:07,380
E57961,1000176,99,2014/10/18 15:10,2700
D54449,1000176,99,2014/10/18 15:11,1700
A76878,1000176,99,2014/10/18 12:16,2950
A23219,1000176,99,2014/10/18 12:24,1340
E53658,1000176,99,2014/10/18 13:50,1160
B50850,1000176,99,2014/10/18 13:50,1600
D69494,1000176,99,2014/10/18 13:52,760
B78556,1000176,99,2014/10/18 13:53,1700
C66426,1000176,99,2014/10/18 13:55,2180
B56442,1000176,99,2014/10/18 13:55,380
D33358,1000176,99,2014/10/18 14:12,4170
E79118,1000176,99,2014/10/18 12:00,4480
C63712,1000176,99,2014/10/18 12:11,980
A43820,1000176,99,2014/10/18 12:01,880
B26575,1000176,99,2014/10/18 11:57,2450
B64662,1000176,99,2014/10/18 11:41,680
E77279,1000176,99,2014/10/18 12:06,1200
C79633,1000176,99,2014/10/18 11:50,1500
D48891,1000176,99,2014/10/18 11:51,1500
E78602,1000176,99,2014/10/18 11:50,2400
A79415,1000176,99,2014/10/18 11:41,800
B69192,1000176,99,2014/10/19 14:14,760
E54210,1000176,99,2014/10/19 17:16,760
A55154,1000176,99,2014/10/19 17:23,1250
A70137,1000176,99,2014/10/19 17:33,380
A79415,1000176,99,2014/10/19 17:45,960
A63977,1000176,99,2014/10/19 17:53,1380
D79029,1000176,99,2014/10/19 18:46,1500
B48318,1000176,99,2014/10/19 15:10,380
D53789,1000176,99,2014/10/19 15:11,2400
E50780,1000176,99,2014/10/19 17:24,380
D30813,1000176,99,2014/10/19 17:21,1500
A54531,1000176,99,2014/10/19 17:17,1130
E54210,1000176,99,2014/10/19 17:18,400
C42987,1000176,99,2014/10/19 17:46,1560
D64749,1000176,99,2014/10/19 15:27,1480
A45349,1000176,99,2014/10/19 15:27,1700
A47998,1000176,99,2014/10/19 12:54,1380
A47998,1000176,99,2014/10/19 12:55,1200
E53313,1000176,99,2014/10/19 17:25,1280
C58929,1000176,99,2014/10/19 18:32,1200
A45349,1000176,99,2014/10/19 15:28,880
B23781,1000176,99,2014/10/19 13:38,3800
E75731,1000176,99,2014/10/19 13:45,1580
D74175,1000176,99,2014/10/19 17:33,1500
A37869,1000176,99,2014/10/19 18:15,380
A35726,1000176,99,2014/10/19 18:59,1600
C57426,1000176,99,2014/10/19 16:08,160
B71475,1000176,99,2014/10/19 14:17,5400
E79403,1000176,99,2014/10/19 14:22,800
C73846,1000176,99,2014/10/19 17:38,1580
A21496,1000176,99,2014/10/19 17:47,880
E45441,1000176,99,2014/10/19 18:34,3660
B50850,1000176,99,2014/10/19 18:35,1500
C71800,1000176,99,2014/10/19 17:18,680
A78067,1000176,99,2014/10/19 17:31,750
C69172,1000176,99,2014/10/19 17:33,1100
D61572,1000176,99,2014/10/19 19:55,2300
A59932,1000176,99,2014/10/19 19:55,2300
B20419,1000176,99,2014/10/19 19:56,1200
A56801,1000176,99,2014/10/19 19:08,2000
D42146,1000176,99,2014/10/19 13:00,500
E66172,1000176,99,2014/10/19 17:25,500
C22260,1000176,99,2014/10/19 17:28,2200
A71117,1000176,99,2014/10/19 18:14,1700
A37869,1000176,99,2014/10/19 18:14,1500
A14229,1000176,99,2014/10/19 19:12,1180
E60148,1000176,99,2014/10/19 19:13,2580
E60148,1000176,99,2014/10/19 19:13,180
B67265,1000176,99,2014/10/19 16:11,650
E77623,1000176,99,2014/10/19 13:52,100
B77753,1000176,99,2014/10/19 13:55,2100
A57085,1000176,99,2014/10/19 14:01,380
C46745,1000176,99,2014/10/19 17:44,380
E46422,1000176,99,2014/10/19 20:00,1380
A74549,1000176,99,2014/10/19 20:02,900
D72875,1000176,99,2014/10/19 20:04,2300
B66472,1000176,99,2014/10/19 20:05,1800
A14229,1000176,99,2014/10/19 19:14,2000
B54345,1000176,99,2014/10/19 14:40,380
C61290,1000176,99,2014/10/19 17:33,1200
E59879,1000176,99,2014/10/19 17:31,880
D46285,1000176,99,2014/10/19 14:46,1280
A78021,1000176,99,2014/10/19 16:59,1350
E69916,1000176,99,2014/10/19 17:44,380
D42076,1000176,99,2014/10/19 19:30,4230
A59354,1000176,99,2014/10/19 19:32,880
D73673,1000176,99,2014/10/19 19:34,1500
D75023,1000176,99,2014/10/19 19:34,1600
D75023,1000176,99,2014/10/19 19:35,1600
E79764,1000176,99,2014/10/19 19:35,800
B56442,1000176,99,2014/10/19 15:33,500
E76150,1000176,99,2014/10/19 15:33,1680
D78974,1000176,99,2014/10/19 17:30,1500
E56360,1000176,99,2014/10/19 15:36,380
C72655,1000176,99,2014/10/19 15:37,1200
A73627,1000176,99,2014/10/19 15:42,1600
D20762,1000176,99,2014/10/19 16:18,2340
E52699,1000176,99,2014/10/19 14:55,3500
A69432,1000176,99,2014/10/19 14:56,380
B36225,1000176,99,2014/10/19 14:56,380
D39042,1000176,99,2014/10/19 17:01,380
A28505,1000176,99,2014/10/19 15:00,3000
C67002,1000176,99,2014/10/19 15:01,1200
B56442,1000176,99,2014/10/19 15:03,1600
E68348,1000176,99,2014/10/19 17:44,2000
D56035,1000176,99,2014/10/19 13:14,3500
A57899,1000176,99,2014/10/19 15:45,2730
C69707,1000176,99,2014/10/19 15:45,1250
A67051,1000176,99,2014/10/19 15:52,1380
E72029,1000176,99,2014/10/19 15:56,1700
D63457,1000176,99,2014/10/19 15:55,580
E61289,1000176,99,2014/10/19 15:55,500
E66111,1000176,99,2014/10/19 13:18,3660
D79029,1000176,99,2014/10/19 13:20,3100
E72124,1000176,99,2014/10/19 13:20,2300
D59972,1000176,99,2014/10/19 13:20,2900
B55359,1000176,99,2014/10/19 13:21,560
A75356,1000176,99,2014/10/20 7:12,680
B42105,1000176,99,2014/10/20 7:19,2300
B27667,1000176,99,2014/10/20 7:29,600
E50972,1000176,99,2014/10/20 7:37,880
A75086,1000176,99,2014/10/20 7:37,880
C65067,1000176,99,2014/10/20 7:42,750
B50043,1000176,99,2014/10/20 7:29,750
C55835,1000176,99,2014/10/20 7:31,680
B48892,1000176,99,2014/10/20 7:34,600
B78728,1000176,99,2014/10/20 7:42,1200
D55483,1000176,99,2014/10/20 7:27,750
B77720,1000176,99,2014/10/20 7:10,880
C77749,1000176,99,2014/10/20 7:35,600
A77970,1000176,99,2014/10/20 7:39,2250
B78728,1000176,99,2014/10/20 7:44,750
C76641,1000176,99,2014/10/20 7:36,600
E32150,1000176,99,2014/10/20 7:16,2400
E70495,1000176,99,2014/10/20 7:26,750
B79324,1000176,99,2014/10/20 7:53,3080
C62906,1000176,99,2014/10/20 8:14,1800
E33272,1000176,99,2014/10/20 7:52,1500
A62263,1000176,99,2014/10/20 12:10,380
C63769,1000176,99,2014/10/20 12:11,900
D61547,1000176,99,2014/10/20 12:08,1700
B71837,1000176,99,2014/10/20 12:53,380
E46774,1000176,99,2014/10/20 12:54,1500
B73513,1000176,99,2014/10/20 12:54,1500
B56884,1000176,99,2014/10/20 15:43,1960
B27667,1000176,99,2014/10/20 15:44,680
B78732,1000176,99,2014/10/20 15:45,2980
A48925,1000176,99,2014/10/20 15:45,1200
A73993,1000176,99,2014/10/20 15:47,1080
C59061,1000176,99,2014/10/20 15:51,380
D48891,1000176,99,2014/10/20 15:52,380
A54590,1000176,99,2014/10/20 15:55,760
C33435,1000176,99,2014/10/20 9:37,2000
B32081,1000176,99,2014/10/20 11:11,2080
D73200,1000176,99,2014/10/20 11:41,600
E59925,1000176,99,2014/10/20 11:50,680
C50830,1000176,99,2014/10/20 11:54,380
E29513,1000176,99,2014/10/20 12:12,380
C45010,1000176,99,2014/10/20 12:08,1500
E71447,1000176,99,2014/10/20 12:13,1700
B46764,1000176,99,2014/10/20 12:09,380
B46764,1000176,99,2014/10/20 12:09,380
C73494,1000176,99,2014/10/20 13:43,4000
B60320,1000176,99,2014/10/20 13:43,380
B26976,1000176,99,2014/10/20 17:18,1700
A73627,1000176,99,2014/10/20 9:34,2400
D68725,1000176,99,2014/10/20 10:07,800
E41723,1000176,99,2014/10/20 10:26,380
E75541,1000176,99,2014/10/20 10:26,380
B77537,1000176,99,2014/10/20 10:26,380
B58405,1000176,99,2014/10/20 10:26,380
B45210,1000176,99,2014/10/20 12:03,1760
E73489,1000176,99,2014/10/20 12:03,880
A41868,1000176,99,2014/10/20 12:14,1500
B39713,1000176,99,2014/10/20 16:10,1500
B70979,1000176,99,2014/10/20 15:47,1450
B64721,1000176,99,2014/10/20 13:53,1300
D61440,1000176,99,2014/10/20 17:05,1330
B50043,1000176,99,2014/10/20 17:18,580
D36725,1000176,99,2014/10/20 17:18,380
B48702,1000176,99,2014/10/20 10:10,750
B73513,1000176,99,2014/10/20 9:42,380
A44096,1000176,99,2014/10/20 12:29,380
A77209,1000176,99,2014/10/20 12:20,1500
A54590,1000176,99,2014/10/20 15:56,1380
B35285,1000176,99,2014/10/20 9:25,750
E69916,1000176,99,2014/10/20 12:38,380
E74596,1000176,99,2014/10/20 16:06,380
D16409,1000176,99,2014/10/20 16:53,2000
A33536,1000176,99,2014/10/20 12:09,380
D58470,1000176,99,2014/10/20 14:13,80
C61809,1000176,99,2014/10/20 9:35,2200
B56127,1000176,99,2014/10/20 10:15,700
D47731,1000176,99,2014/10/20 9:39,1600
E75963,1000176,99,2014/10/20 9:39,380
E46774,1000176,99,2014/10/20 9:43,1280
C50830,1000176,99,2014/10/20 11:42,380
B79713,1000176,99,2014/10/20 11:49,500
C71530,1000176,99,2014/10/20 11:58,380
C58229,1000176,99,2014/10/20 14:23,1140
D76256,1000176,99,2014/10/20 14:23,380
A63434,1000176,99,2014/10/20 10:29,2000
B78863,1000176,99,2014/10/20 11:42,1100
C20174,1000176,99,2014/10/20 11:52,1500
C63462,1000176,99,2014/10/20 11:52,1800
B74065,1000176,99,2014/10/20 11:57,2000
A65288,1000176,99,2014/10/20 12:21,580
D77308,1000176,99,2014/10/20 12:21,550
C70079,1000176,99,2014/10/20 17:14,1370
A78021,1000176,99,2014/10/20 11:25,1380
B64512,1000176,99,2014/10/20 11:40,1130
A31324,1000176,99,2014/10/20 11:37,380
C78642,1000176,99,2014/10/20 11:52,1580
C27523,1000176,99,2014/10/20 12:00,380
B17086,1000176,99,2014/10/20 12:09,380
C56196,1000176,99,2014/10/20 9:39,1080
B29973,1000176,99,2014/10/20 11:30,1960
A16100,1000176,99,2014/10/20 11:35,980
D78361,1000176,99,2014/10/20 11:38,2380
A43836,1000176,99,2014/10/20 16:34,1560
A53984,1000176,99,2014/10/20 14:28,380
C76114,1000176,99,2014/10/20 14:50,760
A76878,1000176,99,2014/10/20 14:55,2060
B70557,1000176,99,2014/10/20 9:07,1800
E40674,1000176,99,2014/10/20 10:19,2580
C62465,1000176,99,2014/10/20 11:15,2840
